site,date,year,death,yll,pop,tm,rh,tmax,tmin,PM10,dow,t
LocationM,2017-2-15,2017,14,181.5165,391956,9.348661,69.07978,16.14757,4.488893,65.06335,4,2968
LocationM,2017-2-16,2017,7,60.82201,391956,13.47886,82.08526,19.26783,8.113824,41.46381,5,2969
LocationM,2017-2-17,2017,9,170.9145,391956,10.06584,86.41422,16.4219,7.234807,76.03224,6,2970
LocationM,2017-2-18,2017,15,245.9329,391956,6.851061,76.98777,10.42273,4.441317,30.47688,7,2971
LocationM,2017-2-19,2017,6,52.53697,391956,11.27903,74.97771,18.80202,4.843413,51.89995,1,2972
LocationM,2017-2-20,2017,7,139.2933,391956,10.46891,79.64717,19.48149,5.612496,73.73627,2,2973
LocationM,2017-2-21,2017,6,69.30502,391956,7.942264,74.01603,9.89619,4.386094,51.09905,3,2974
LocationM,2017-2-22,2017,7,106.585,391956,8.498862,89.38797,12.51318,4.921215,52.92403,4,2975
LocationM,2017-2-23,2017,9,106.3494,391956,4.421019,74.45317,5.867433,3.268132,108.0293,5,2976
LocationM,2017-2-24,2017,10,112.6145,391956,4.496689,61.35197,8.576333,3.541074,46.5256,6,2977
LocationM,2017-2-25,2017,4,58.98286,391956,5.907956,63.25165,11.50734,1.99046,80.36116,7,2978
LocationM,2017-2-26,2017,12,124.2042,391956,8.147807,57.82334,14.04307,5.656887,116.5327,1,2979
LocationM,2017-2-27,2017,11,161.804,391956,7.708942,69.40737,13.24783,4.053028,111.4876,2,2980
LocationM,2017-2-28,2017,6,144.8365,391956,8.347926,75.93132,14.49248,4.381719,34.84664,3,2981
LocationM,2017-3-1,2017,16,162.5068,391956,11.10915,67.67977,17.85896,6.408997,76.71317,4,2982
LocationM,2017-3-2,2017,4,30.88538,391956,6.363107,58.03722,12.59202,5.165749,111.1014,5,2983
LocationM,2017-3-3,2017,5,41.55477,391956,7.378832,63.78784,14.82913,1.754824,59.36658,6,2984
LocationM,2017-3-4,2017,8,91.34635,391956,12.06036,76.3394,19.11956,6.217904,44.96585,7,2985
LocationM,2017-3-5,2017,11,130.4273,391956,10.94171,97.03333,13.6288,9.942802,34.82218,1,2986
LocationM,2017-3-6,2017,8,98.91889,391956,7.924399,71.62968,11.05515,6.560361,45.61962,2,2987
LocationM,2017-3-7,2017,6,41.08415,391956,7.119457,61.14101,13.62551,2.969598,55.01123,3,2988
LocationM,2017-3-8,2017,10,96.12362,391956,9.245061,63.32842,13.57914,3.91249,81.54735,4,2989
LocationM,2017-3-9,2017,2,23.69923,391956,10.26179,67.40551,17.43582,4.457317,84.82064,5,2990
LocationM,2017-3-10,2017,10,91.06256,391956,10.88673,80.18596,14.25253,10.28134,60.74905,6,2991
LocationM,2017-3-11,2017,7,92.00637,391956,11.23433,78.2714,13.52189,9.063576,49.92419,7,2992
LocationM,2017-3-12,2017,10,187.4082,391956,11.84015,96.03076,12.98677,10.57725,42.98356,1,2993
LocationM,2017-3-13,2017,7,106.6769,391956,8.631559,92.47533,10.9489,6.538628,30.56195,2,2994
LocationM,2017-3-14,2017,12,185.4287,391956,8.119201,69.23374,12.14159,5.125846,45.04194,3,2995
LocationM,2017-3-15,2017,9,139.5567,391956,8.842204,67.18523,12.63285,4.069314,36.42495,4,2996
LocationM,2017-3-16,2017,12,149.9528,391956,8.465515,76.60144,11.47182,6.93176,29.71543,5,2997
LocationM,2017-3-17,2017,8,97.12276,391956,9.409642,73.47199,12.51657,5.842466,38.02141,6,2998
LocationM,2017-3-18,2017,10,205.7375,391956,10.67558,83.42133,11.96072,9.193942,38.3032,7,2999
LocationM,2017-3-19,2017,11,101.002,391956,11.10409,91.76587,11.85718,9.630846,33.1461,1,3000
LocationM,2017-3-20,2017,7,121.3715,391956,11.7527,94.55088,13.39158,10.40119,38.81831,2,3001
LocationM,2017-3-21,2017,11,185.3089,391956,10.5787,79.01844,14.51131,9.16976,73.91064,3,3002
LocationM,2017-3-22,2017,5,47.16378,391956,8.806072,83.20026,10.69391,7.539388,27.96934,4,3003
LocationM,2017-3-23,2017,7,80.19889,391956,9.626218,90.26842,12.21789,7.899339,26.10305,5,3004
LocationM,2017-3-24,2017,8,87.06014,391956,9.520722,88.47182,10.49863,8.325865,37.28031,6,3005
LocationM,2017-3-25,2017,13,181.0516,391956,9.6513,79.91785,13.61281,7.644598,64.58706,7,3006
LocationM,2017-3-26,2017,6,49.56232,391956,12.18857,66.28072,18.15088,7.109989,98.46546,1,3007
LocationM,2017-3-27,2017,8,101.5579,391956,13.04841,53.45671,19.6316,7.443658,91.16764,2,3008
LocationM,2017-3-28,2017,6,133.8612,391956,14.59613,62.47543,19.62053,10.63227,48.42073,3,3009
LocationM,2017-3-29,2017,5,86.3265,391956,14.42842,79.59233,18.70374,11.66414,100.177,4,3010
LocationM,2017-3-30,2017,10,103.2352,391956,10.67496,92.32042,12.38544,10.01004,60.99562,5,3011
LocationM,2017-3-31,2017,7,77.09628,391956,9.925645,85.00098,12.29603,7.947948,41.83684,6,3012
LocationM,2017-4-1,2017,10,105.1859,391956,12.40863,54.64534,16.51758,6.693793,72.61089,7,3013
LocationM,2017-4-2,2017,6,44.52396,391956,15.2724,65.3832,20.35158,7.173201,95.18663,1,3014
LocationM,2017-4-3,2017,5,101.8267,391956,16.86749,65.95373,21.85137,8.622625,78.88927,2,3015
LocationM,2017-4-4,2017,7,68.1835,391956,18.33293,79.44388,21.10816,12.46148,50.31002,3,3016
LocationM,2017-4-5,2017,8,104.3334,391956,19.64963,79.80553,24.62353,16.9169,43.90877,4,3017
LocationM,2017-4-6,2017,5,44.53707,391956,19.05293,86.13954,26.19226,15.94023,52.51985,5,3018
LocationM,2017-4-7,2017,7,81.84947,391956,19.47798,96.87888,17.82206,14.22825,44.74805,6,3019
LocationM,2017-4-8,2017,6,81.84381,391956,22.26796,85.33193,20.81356,13.43947,54.4199,7,3020
LocationM,2017-4-9,2017,9,171.9418,391956,17.31673,86.32337,16.7726,11.43816,32.3178,1,3021
LocationM,2017-4-10,2017,6,89.72178,391956,9.769,91.21504,12.28969,10.20936,20.95838,2,3022
LocationM,2017-4-11,2017,9,117.6512,391956,10.00434,91.36083,12.47585,10.22002,47.25745,3,3023
LocationM,2017-4-12,2017,8,111.1853,391956,14.1391,67.6141,17.95742,10.00418,58.71645,4,3024
LocationM,2017-4-13,2017,6,70.22514,391956,16.1687,52.82614,20.96377,7.045543,49.19659,5,3025
LocationM,2017-4-14,2017,5,38.17585,391956,19.51476,65.99592,25.82807,10.44092,51.98527,6,3026
LocationM,2017-4-15,2017,6,65.52462,391956,22.47052,79.97984,29.02258,13.77282,51.79065,7,3027
LocationM,2017-4-16,2017,9,139.7437,391956,23.29904,85.9103,27.62348,16.50358,59.46141,1,3028
LocationM,2017-4-17,2017,7,117.4867,391956,18.77299,79.21623,23.64683,18.30588,72.11726,2,3029
LocationM,2017-4-18,2017,9,113.8651,391956,21.20783,73.29798,27.29417,17.01591,68.35672,3,3030
LocationM,2017-4-19,2017,3,48.64598,391956,21.83092,58.85943,24.90447,14.32049,77.08297,4,3031
LocationM,2017-4-20,2017,7,99.37781,391956,18.43774,87.11506,24.61421,16.44807,67.52541,5,3032
LocationM,2017-4-21,2017,5,78.07701,391956,15.1904,84.49049,20.43316,15.88893,75.65264,6,3033
LocationM,2017-4-22,2017,4,62.86118,391956,15.79953,76.36106,19.6883,13.6728,45.44567,7,3034
LocationM,2017-4-23,2017,9,137.3424,391956,17.39812,69.71554,20.78983,11.25347,64.7161,1,3035
LocationM,2017-4-24,2017,9,105.3114,391956,20.78752,73.06512,24.02853,13.26082,67.07963,2,3036
LocationM,2017-4-25,2017,7,92.26775,391956,18.57102,83.97712,24.07212,15.51629,49.2351,3,3037
LocationM,2017-4-26,2017,3,19.64987,391956,15.98823,78.3321,18.94152,14.91454,39.3094,4,3038
LocationM,2017-4-27,2017,6,108.7902,391956,16.24287,60.83408,19.7175,11.15532,38.0319,5,3039
LocationM,2017-4-28,2017,8,63.92565,391956,17.81313,55.72676,22.99129,10.69739,56.54189,6,3040
LocationM,2017-4-29,2017,3,84.36836,391956,19.6214,50.48199,27.05679,13.73108,58.58124,7,3041
LocationM,2017-4-30,2017,8,149.604,391956,22.24153,56.97233,28.29668,15.04918,53.06267,1,3042
LocationM,2017-5-1,2017,8,149.958,391956,19.97097,86.38201,26.59156,15.5592,38.11169,2,3043
LocationM,2017-5-2,2017,4,49.97704,391956,17.19077,78.77753,20.98548,16.27689,26.76697,3,3044
LocationM,2017-5-3,2017,6,36.96521,391956,18.33249,75.82515,20.68057,16.35252,31.89042,4,3045
LocationM,2017-5-4,2017,6,123.3711,391956,19.07636,81.20552,22.36828,18.13918,31.05354,5,3046
LocationM,2017-5-5,2017,6,48.78063,391956,20.46722,84.80146,23.21675,18.326,39.10099,6,3047
LocationM,2017-5-6,2017,13,204.4878,391956,18.92273,83.66084,22.75195,16.58007,54.57792,7,3048
LocationM,2017-5-7,2017,8,109.5942,391956,18.29363,64.80398,24.53813,16.66693,167.3153,1,3049
LocationM,2017-5-8,2017,12,203.6543,391956,17.44322,84.93147,20.47962,15.17561,91.11051,2,3050
LocationM,2017-5-9,2017,6,79.32931,391956,20.16917,78.99442,24.94036,17.75579,60.81136,3,3051
LocationM,2017-5-10,2017,10,145.33,391956,21.92753,66.50278,30.46683,14.84093,64.21045,4,3052
LocationM,2017-5-11,2017,7,67.95927,391956,23.72543,70.28855,32.47727,19.12106,47.17247,5,3053
LocationM,2017-5-12,2017,6,71.70234,391956,19.35332,84.6597,24.79685,17.10612,24.61921,6,3054
LocationM,2017-5-13,2017,2,28.20807,391956,19.79393,82.59768,27.35034,15.9389,39.94677,7,3055
LocationM,2017-5-14,2017,4,53.61704,391956,21.30455,85.92124,28.18912,17.39622,43.88531,1,3056
LocationM,2017-5-15,2017,3,144.8079,391956,19.39785,80.06353,22.87171,18.53466,39.4091,2,3057
LocationM,2017-5-16,2017,10,87.92179,391956,18.4306,78.81548,20.8004,17.37999,32.6247,3,3058
LocationM,2017-5-17,2017,8,142.6802,391956,19.03157,75.24012,24.60698,13.98904,38.12369,4,3059
LocationM,2017-5-18,2017,5,88.57954,391956,19.96259,70.51668,26.26617,16.57603,40.96453,5,3060
LocationM,2017-5-19,2017,4,72.85752,391956,20.76942,75.47879,26.50742,17.94788,35.6501,6,3061
LocationM,2017-5-20,2017,7,102.7173,391956,21.58805,80.4977,27.49919,21.35483,34.02828,7,3062
LocationM,2017-5-21,2017,8,139.8403,391956,21.76262,79.74519,26.35438,19.48999,30.77319,1,3063
LocationM,2017-5-22,2017,10,159.1667,391956,22.56439,88.10719,27.28984,19.83007,30.99846,2,3064
LocationM,2017-5-23,2017,12,193.2744,391956,22.30968,94.32382,25.32221,21.7909,27.84675,3,3065
LocationM,2017-5-24,2017,9,103.2252,391956,19.89864,94.60981,22.68198,19.05391,16.25303,4,3066
LocationM,2017-5-25,2017,6,97.69901,391956,20.04992,69.88134,26.38034,16.11701,38.08869,5,3067
LocationM,2017-5-26,2017,3,54.34806,391956,20.09844,73.73551,25.87202,17.07279,56.66352,6,3068
LocationM,2017-5-27,2017,4,38.7675,391956,20.28563,76.65617,27.86282,16.83698,32.30052,7,3069
LocationM,2017-5-28,2017,5,115.7436,391956,21.18124,79.86337,28.12111,18.46692,28.50602,1,3070
LocationM,2017-5-29,2017,1,5.919055,391956,21.73745,81.76521,27.94219,18.22396,24.45145,2,3071
LocationM,2017-5-30,2017,11,152.6886,391956,23.15869,85.0462,30.50248,21.21694,30.2446,3,3072
LocationM,2017-5-31,2017,10,88.97236,391956,25.56323,78.92771,32.12823,24.28184,54.90667,4,3073
LocationM,2017-6-1,2017,12,189.1902,391956,23.42385,85.681,28.31659,23.60998,57.58563,5,3074
LocationM,2017-6-2,2017,5,28.85001,391956,22.69651,86.19209,27.60112,22.15339,44.46844,6,3075
LocationM,2017-6-3,2017,9,142.6953,391956,22.40181,76.87425,27.92625,20.49632,28.19657,7,3076
LocationM,2017-6-4,2017,5,51.50658,391956,21.93099,76.62345,25.90475,19.91081,25.21736,1,3077
LocationM,2017-6-5,2017,7,99.23291,391956,20.25622,85.86381,21.34913,17.60024,29.68588,2,3078
LocationM,2017-6-6,2017,1,13.46251,391956,23.86307,91.58495,29.43474,18.699,36.18359,3,3079
LocationM,2017-6-7,2017,4,88.25023,391956,22.35002,77.71033,26.55354,21.03467,37.88244,4,3080
LocationM,2017-6-8,2017,6,86.05461,391956,23.00408,78.39685,28.80182,19.56943,63.99173,5,3081
LocationM,2017-6-9,2017,3,24.69403,391956,23.96108,85.77925,27.29034,22.45267,49.89016,6,3082
LocationM,2017-6-10,2017,7,79.05317,391956,24.85121,92.57361,30.68061,22.95908,58.36349,7,3083
LocationM,2017-6-11,2017,4,56.98927,391956,23.13927,92.31653,27.95344,20.83832,23.45008,1,3084
LocationM,2017-6-12,2017,9,146.4641,391956,19.34767,96.65977,21.01584,19.02143,13.0526,2,3085
LocationM,2017-6-13,2017,8,89.00606,391956,19.86055,97.56607,20.65479,19.44878,11.81793,3,3086
LocationM,2017-6-14,2017,4,70.1094,391956,21.03068,87.24325,24.07356,18.79542,22.94757,4,3087
LocationM,2017-6-15,2017,8,76.1724,391956,20.96703,78.11545,26.00351,17.58787,36.2524,5,3088
LocationM,2017-6-16,2017,5,112.8213,391956,22.11882,76.93489,24.92158,19.01166,35.13072,6,3089
LocationM,2017-6-17,2017,7,157.8031,391956,22.57396,81.01527,26.91973,18.1845,31.11645,7,3090
LocationM,2017-6-18,2017,7,124.8303,391956,22.96832,85.05494,27.26206,19.86619,32.57035,1,3091
LocationM,2017-6-19,2017,12,158.6502,391956,23.32004,95.09353,24.53215,22.38154,23.70994,2,3092
LocationM,2017-6-20,2017,8,144.3877,391956,24.48903,92.95863,27.83598,22.31102,33.81389,3,3093
LocationM,2017-6-21,2017,8,93.77375,391956,23.09541,97.12852,25.09337,22.09315,22.9262,4,3094
LocationM,2017-6-22,2017,4,26.68334,391956,23.04214,97.21301,25.44319,21.47144,18.29774,5,3095
LocationM,2017-6-23,2017,6,144.3532,391956,24.74718,96.51711,27.31024,22.75488,53.21717,6,3096
LocationM,2017-6-24,2017,6,88.35723,391956,24.26499,98.72349,25.05104,23.41525,30.47139,7,3097
LocationM,2017-6-25,2017,8,123.9351,391956,22.58688,97.30586,24.67386,22.43157,22.13512,1,3098
LocationM,2017-6-26,2017,8,94.30763,391956,22.59926,95.18433,26.77193,21.7365,41.83033,2,3099
LocationM,2017-6-27,2017,9,106.4783,391956,22.63227,90.31877,27.09717,21.98395,38.61618,3,3100
LocationM,2017-6-28,2017,4,87.48454,391956,21.98512,95.28151,24.2634,21.02375,29.28035,4,3101
LocationM,2017-6-29,2017,5,103.6667,391956,24.65588,94.73153,28.69822,21.2437,35.50943,5,3102
LocationM,2017-6-30,2017,8,81.20381,391956,25.87689,89.71832,32.76966,23.13237,34.6462,6,3103
LocationM,2017-7-1,2017,9,132.1126,391956,26.9025,82.35518,32.52519,24.42848,31.51667,7,3104
LocationM,2017-7-2,2017,8,130.6441,391956,27.34568,79.89182,32.63785,24.551,28.18169,1,3105
LocationM,2017-7-3,2017,11,201.5498,391956,27.09529,82.1695,32.4889,24.9723,40.05991,2,3106
LocationM,2017-7-4,2017,6,54.8153,391956,28.0434,73.13012,32.08477,25.2841,37.39899,3,3107
LocationM,2017-7-5,2017,10,131.719,391956,28.6608,76.32247,34.79505,24.96419,37.19671,4,3108
LocationM,2017-7-6,2017,5,79.10601,391956,27.88141,76.88617,34.00866,24.75902,34.37749,5,3109
LocationM,2017-7-7,2017,7,98.30201,391956,28.55396,67.19783,35.3484,27.4157,33.68076,6,3110
LocationM,2017-7-8,2017,3,32.75041,391956,28.05764,70.13047,34.72547,26.98241,36.06808,7,3111
LocationM,2017-7-9,2017,8,74.0535,391956,27.47017,70.85458,32.72109,27.04689,34.71446,1,3112
LocationM,2017-7-10,2017,6,43.88409,391956,27.41693,74.64114,33.40955,25.58103,39.0254,2,3113
LocationM,2017-7-11,2017,8,140.355,391956,27.92354,75.17426,33.75915,24.94544,51.59551,3,3114
LocationM,2017-7-12,2017,10,106.6971,391956,28.94712,67.05428,35.94918,26.66611,50.73627,4,3115
LocationM,2017-7-13,2017,11,191.4935,391956,29.44806,62.38265,35.83972,27.29916,55.71929,5,3116
LocationM,2017-7-14,2017,5,60.13652,391956,28.32916,66.66018,35.99946,27.59783,53.72318,6,3117
LocationM,2017-7-15,2017,8,106.942,391956,28.38609,65.81079,35.35212,27.38507,39.48213,7,3118
LocationM,2017-7-16,2017,4,107.7502,391956,28.65363,64.90353,35.58076,27.48131,29.8087,1,3119
LocationM,2017-7-17,2017,3,28.41298,391956,28.82629,64.66253,34.51238,27.47277,30.99826,2,3120
LocationM,2017-7-18,2017,14,168.2693,391956,30.24687,63.27887,36.93167,27.99118,44.46644,3,3121
LocationM,2017-7-19,2017,8,94.35125,391956,31.05047,58.33583,36.99571,28.92875,60.88766,4,3122
LocationM,2017-7-20,2017,5,75.95661,391956,30.46564,56.1936,37.53983,29.42939,52.26607,5,3123
LocationM,2017-7-21,2017,10,154.9861,391956,29.83681,59.69838,38.06313,28.87385,48.12093,6,3124
LocationM,2017-7-22,2017,12,159.5552,391956,30.1764,61.31936,37.82377,28.80298,42.14187,7,3125
LocationM,2017-7-23,2017,11,135.8753,391956,30.14432,59.02261,38.15764,28.34777,43.34327,1,3126
LocationM,2017-7-24,2017,6,115.3797,391956,30.73036,57.8971,38.27671,28.6959,73.23008,2,3127
LocationM,2017-7-25,2017,12,111.8474,391956,31.53702,53.32204,38.72378,29.52404,88.1223,3,3128
LocationM,2017-7-26,2017,3,24.08745,391956,30.36795,64.8377,36.09411,29.05125,65.01956,4,3129
LocationM,2017-7-27,2017,8,93.72786,391956,29.64736,64.78292,35.74708,28.06432,44.01004,5,3130
LocationM,2017-7-28,2017,10,94.39823,391956,29.83001,68.47634,34.97312,28.21552,31.47097,6,3131
LocationM,2017-7-29,2017,6,138.3012,391956,29.79914,72.88114,33.91168,27.70085,29.21652,7,3132
LocationM,2017-7-30,2017,8,125.3015,391956,28.96304,83.58503,31.37947,26.60629,24.27799,1,3133
LocationM,2017-7-31,2017,5,45.93486,391956,29.18816,77.61589,32.74986,27.62734,32.73187,2,3134
LocationM,2017-8-1,2017,5,71.14086,391956,28.8375,78.3044,32.89591,26.68861,46.79734,3,3135
LocationM,2017-8-2,2017,9,101.7418,391956,28.8034,71.64021,34.41139,27.75632,35.64332,4,3136
LocationM,2017-8-3,2017,8,84.23903,391956,29.22428,68.25266,36.36191,27.23224,33.4301,5,3137
LocationM,2017-8-4,2017,6,158.1057,391956,29.84719,74.45368,36.27014,27.82731,42.63917,6,3138
LocationM,2017-8-5,2017,5,111.6977,391956,30.85083,75.06916,36.19752,28.25248,73.1114,7,3139
LocationM,2017-8-6,2017,8,133.7888,391956,31.35023,75.34876,35.99129,27.25409,67.69434,1,3140
LocationM,2017-8-7,2017,14,139.8243,391956,31.72681,68.97384,36.7772,28.33525,69.95984,2,3141
LocationM,2017-8-8,2017,9,120.5075,391956,31.16674,69.5194,35.95015,27.75581,55.0865,3,3142
LocationM,2017-8-9,2017,8,98.00786,391956,27.55503,81.58048,32.67491,25.58128,33.8212,4,3143
LocationM,2017-8-10,2017,7,101.8914,391956,27.5343,78.17778,32.89218,25.75492,37.05964,5,3144
LocationM,2017-8-11,2017,5,39.5398,391956,29.44463,70.56931,35.80976,26.11337,45.21007,6,3145
LocationM,2017-8-12,2017,4,55.57475,391956,28.79499,78.86535,32.38996,25.80087,37.62495,7,3146
LocationM,2017-8-13,2017,14,191.9936,391956,29.27596,76.8477,35.67626,26.35833,52.4198,1,3147
LocationM,2017-8-14,2017,7,68.33566,391956,29.81648,79.11628,34.53526,26.50169,52.83821,2,3148
LocationM,2017-8-15,2017,10,115.2962,391956,29.0874,76.27427,33.09996,26.41936,44.53279,3,3149
LocationM,2017-8-16,2017,11,127.2943,391956,28.40537,75.67235,33.82553,25.21333,40.92335,4,3150
LocationM,2017-8-17,2017,8,101.9234,391956,28.11549,77.43303,33.58761,24.1465,34.78335,5,3151
LocationM,2017-8-18,2017,5,40.338,391956,27.91679,74.696,34.0821,24.11844,28.6307,6,3152
LocationM,2017-8-19,2017,6,59.41827,391956,29.30164,68.76154,36.35452,26.84842,34.80282,7,3153
LocationM,2017-8-20,2017,6,112.172,391956,28.29871,81.16454,32.77477,24.89815,32.79854,1,3154
LocationM,2017-8-21,2017,7,51.04457,391956,28.91295,78.86501,33.53842,25.04789,28.86405,2,3155
LocationM,2017-8-22,2017,4,70.68187,391956,29.56146,79.32562,33.20917,26.95958,26.35397,3,3156
LocationM,2017-8-23,2017,10,150.5062,391956,29.158,75.00399,33.28188,27.72583,26.13454,4,3157
LocationM,2017-8-24,2017,7,109.7249,391956,29.58196,68.49658,35.88292,27.33691,30.00362,5,3158
LocationM,2017-8-25,2017,8,92.5147,391956,30.06761,76.05644,35.66771,27.19269,33.20459,6,3159
LocationM,2017-8-26,2017,2,27.16634,391956,27.65087,84.58898,30.00964,25.49118,30.74938,7,3160
LocationM,2017-8-27,2017,6,82.91538,391956,28.85458,78.60957,33.16013,25.46696,21.87199,1,3161
LocationM,2017-8-28,2017,6,43.86084,391956,29.9716,68.19569,35.8977,26.78958,19.09954,2,3162
LocationM,2017-8-29,2017,6,155.1774,391956,29.79235,75.7644,33.80765,26.29553,22.72257,3,3163
LocationM,2017-8-30,2017,5,74.67515,391956,26.51051,68.15415,29.49304,25.71086,29.78602,4,3164
LocationM,2017-8-31,2017,6,100.0015,391956,25.59189,63.55682,27.93494,24.59808,34.0716,5,3165
LocationM,2017-9-1,2017,4,56.93778,391956,25.02046,64.49395,28.26895,23.57804,34.47069,6,3166
LocationM,2017-9-2,2017,8,183.2927,391956,25.49052,72.55499,29.66787,20.78994,34.11537,7,3167
LocationM,2017-9-3,2017,5,62.48483,391956,26.3711,69.01086,30.25194,24.18149,25.55536,1,3168
LocationM,2017-9-4,2017,4,57.82337,391956,26.96436,68.01055,32.20308,24.3165,25.06732,2,3169
LocationM,2017-9-5,2017,7,119.5818,391956,27.99137,72.23475,34.37968,25.48472,29.30118,3,3170
LocationM,2017-9-6,2017,9,98.82297,391956,29.26605,76.54247,34.09766,26.19084,31.08617,4,3171
LocationM,2017-9-7,2017,9,108.0624,391956,24.92702,92.69034,27.71708,23.90959,27.38539,5,3172
LocationM,2017-9-8,2017,3,83.71842,391956,24.90829,86.67107,26.52152,22.93682,24.27202,6,3173
LocationM,2017-9-9,2017,9,94.84999,391956,25.51243,85.62796,27.68288,24.59665,33.78906,7,3174
LocationM,2017-9-10,2017,3,34.56879,391956,27.73058,81.61591,33.47196,25.03178,26.37663,1,3175
LocationM,2017-9-11,2017,10,139.7057,391956,26.81884,88.99284,30.05101,23.7209,29.29307,2,3176
LocationM,2017-9-12,2017,10,140.2533,391956,24.38468,83.77598,26.62732,22.34872,22.81567,3,3177
LocationM,2017-9-13,2017,7,102.6156,391956,24.48386,68.17481,28.04498,21.14693,35.02101,4,3178
LocationM,2017-9-14,2017,6,87.34523,391956,23.77339,74.28205,26.47958,21.70853,35.28652,5,3179
LocationM,2017-9-15,2017,7,111.1982,391956,24.5224,92.32126,25.044,22.59345,31.77369,6,3180
LocationM,2017-9-16,2017,3,39.79766,391956,23.28365,74.38884,26.52605,22.40293,32.61577,7,3181
LocationM,2017-9-17,2017,5,59.38325,391956,23.4997,67.0076,27.84924,19.31502,32.30264,1,3182
LocationM,2017-9-18,2017,4,32.7235,391956,24.04909,69.9414,30.27435,19.25145,55.35518,2,3183
LocationM,2017-9-19,2017,4,31.61641,391956,25.26017,70.47025,31.05055,21.68533,53.06259,3,3184
LocationM,2017-9-20,2017,4,27.07275,391956,23.39022,90.57919,26.47001,20.26584,36.81657,4,3185
